"object_id"	"object_lat"	"object_lon"	"object_date"	"object_time"	"object_link"	"object_depth_min"	"object_depth_max"	"object_annotation_status"	"object_annotation_person_name"	"object_annotation_person_email"	"object_annotation_date"	"object_annotation_time"	"object_annotation_category"	"object_annotation_hierarchy"	"object_esd"	"object_orientation"	"sample_id"	"sample_dataportal_descriptor"	"sample_deployment"	"sample_depth"	"process_id"	"acq_id"	"acq_instrument"
"moose22_c1500_20220909-142314-2-611"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230124"	"132630"	"t010"	"temporary>t010"	484.6589181547241	"asc"	"moose22_c1_500"	""	"moose22_c1"	"500"	"__DUMMY_ID__1695371__"	"__DUMMY_ID__442998__"	""
"moose22_c1500_20220909-142319-2-616"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	469.4128487511861	"desc"	"moose22_c1_500"	""	"moose22_c1"	"500"	"__DUMMY_ID__1695371__"	"__DUMMY_ID__442998__"	""
"moose22_c1500_20220909-142427-1-648"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	437.2571967643974	"asc"	"moose22_c1_500"	""	"moose22_c1"	"500"	"__DUMMY_ID__1695371__"	"__DUMMY_ID__442998__"	""
"moose22_c1500_20220909-142427-2-649"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230126"	"075905"	"Ctenophora<Metazoa"	"living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Ctenophora"	1021.1576864966589	"desc"	"moose22_c1_500"	""	"moose22_c1"	"500"	"__DUMMY_ID__1695371__"	"__DUMMY_ID__442998__"	""
"moose22_c1500_20220909-142604-1-695"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230126"	"101830"	"true"	"not-living>detritus>true"	784.7099766015899	"mix"	"moose22_c1_500"	""	"moose22_c1"	"500"	"__DUMMY_ID__1695371__"	"__DUMMY_ID__442998__"	""
"moose22_c1500_20220909-142750-1-729"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230126"	"082432"	"t010"	"temporary>t010"	602.582045232529	"asc"	"moose22_c1_500"	""	"moose22_c1"	"500"	"__DUMMY_ID__1695371__"	"__DUMMY_ID__442998__"	""
"moose22_c1500_20220909-142828-1-750"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	477.2088889327129	"asc"	"moose22_c1_500"	""	"moose22_c1"	"500"	"__DUMMY_ID__1695371__"	"__DUMMY_ID__442998__"	""
"moose22_c1500_20220909-150004-1-2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	486.0506640761966	"asc"	"moose22_c1_500"	""	"moose22_c1"	"500"	"__DUMMY_ID__1695371__"	"__DUMMY_ID__442998__"	""
"moose22_c1500_20220909-150105-1-29"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230206"	"104807"	"true"	"not-living>detritus>true"	436.46202277493614	"asc"	"moose22_c1_500"	""	"moose22_c1"	"500"	"__DUMMY_ID__1695371__"	"__DUMMY_ID__442998__"	""
"moose22_c1500_20220909-150114-1-34"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230209"	"155118"	"t010"	"temporary>t010"	436.4251375532232	"asc"	"moose22_c1_500"	""	"moose22_c1"	"500"	"__DUMMY_ID__1695371__"	"__DUMMY_ID__442998__"	""
"moose22_c1500_20220909-150140-2-48"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230124"	"132630"	"false"	"not-living>detritus>false"	455.1407282784357	"mix"	"moose22_c1_500"	""	"moose22_c1"	"500"	"__DUMMY_ID__1695371__"	"__DUMMY_ID__442998__"	""
"moose22_c1500_20220909-150156-2-66"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	429.88812689589247	"desc"	"moose22_c1_500"	""	"moose22_c1"	"500"	"__DUMMY_ID__1695371__"	"__DUMMY_ID__442998__"	""
"moose22_c1500_20220909-150217-2-89"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	469.7169012677461	"mix"	"moose22_c1_500"	""	"moose22_c1"	"500"	"__DUMMY_ID__1695371__"	"__DUMMY_ID__442998__"	""
"moose22_c1500_20220909-150224-1-98"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	498.0186202772394	"mix"	"moose22_c1_500"	""	"moose22_c1"	"500"	"__DUMMY_ID__1695371__"	"__DUMMY_ID__442998__"	""
"moose22_c1500_20220909-150230-1-102"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	481.4451812916806	"desc"	"moose22_c1_500"	""	"moose22_c1"	"500"	"__DUMMY_ID__1695371__"	"__DUMMY_ID__442998__"	""
"moose22_c1500_20220909-150314-1-125"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230207"	"191721"	"t010"	"temporary>t010"	637.871534596604	"mix"	"moose22_c1_500"	""	"moose22_c1"	"500"	"__DUMMY_ID__1695371__"	"__DUMMY_ID__442998__"	""
"moose22_c1500_20220909-150454-1-133"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	450.4238637902453	"asc"	"moose22_c1_500"	""	"moose22_c1"	"500"	"__DUMMY_ID__1695371__"	"__DUMMY_ID__442998__"	""
"moose22_c1500_20220909-150527-1-151"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	451.3784681507442	"mix"	"moose22_c1_500"	""	"moose22_c1"	"500"	"__DUMMY_ID__1695371__"	"__DUMMY_ID__442998__"	""
"moose22_c1500_20220909-150804-1-189"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	422.25799297771914	"asc"	"moose22_c1_500"	""	"moose22_c1"	"500"	"__DUMMY_ID__1695371__"	"__DUMMY_ID__442998__"	""
"moose22_c1500_20220909-151101-1-213"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230206"	"104209"	"true"	"not-living>detritus>true"	533.7160419449382	"mix"	"moose22_c1_500"	""	"moose22_c1"	"500"	"__DUMMY_ID__1695371__"	"__DUMMY_ID__442998__"	""
"moose22_c1500_20220909-151429-1-254"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230126"	"101346"	"true"	"not-living>detritus>true"	606.1499112023381	"desc"	"moose22_c1_500"	""	"moose22_c1"	"500"	"__DUMMY_ID__1695371__"	"__DUMMY_ID__442998__"	""
"moose22_c1500_20220909-151644-1-283"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	533.3038583961791	"asc"	"moose22_c1_500"	""	"moose22_c1"	"500"	"__DUMMY_ID__1695371__"	"__DUMMY_ID__442998__"	""
"moose22_c1500_20220909-151648-1-287"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	525.8522370440999	"mix"	"moose22_c1_500"	""	"moose22_c1"	"500"	"__DUMMY_ID__1695371__"	"__DUMMY_ID__442998__"	""
"moose22_c1500_20220909-152211-1-363"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230206"	"104209"	"true"	"not-living>detritus>true"	539.0972243512995	"desc"	"moose22_c1_500"	""	"moose22_c1"	"500"	"__DUMMY_ID__1695371__"	"__DUMMY_ID__442998__"	""
"moose22_c1500_20220909-152244-2-376"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	518.3924703623804	"mix"	"moose22_c1_500"	""	"moose22_c1"	"500"	"__DUMMY_ID__1695371__"	"__DUMMY_ID__442998__"	""
"moose22_c1500_20220909-152252-1-380"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	537.6807518233422	"asc"	"moose22_c1_500"	""	"moose22_c1"	"500"	"__DUMMY_ID__1695371__"	"__DUMMY_ID__442998__"	""
"moose22_c1500_20220909-152327-2-399"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230124"	"105811"	"t010"	"temporary>t010"	471.0843607810645	"asc"	"moose22_c1_500"	""	"moose22_c1"	"500"	"__DUMMY_ID__1695371__"	"__DUMMY_ID__442998__"	""
"moose22_c1500_20220909-152531-1-423"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230124"	"105828"	"true"	"not-living>detritus>true"	521.3727535530824	"desc"	"moose22_c1_500"	""	"moose22_c1"	"500"	"__DUMMY_ID__1695371__"	"__DUMMY_ID__442998__"	""
"moose22_c1500_20220909-152657-1-442"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230210"	"082806"	"true"	"not-living>detritus>true"	511.31748185263194	"desc"	"moose22_c1_500"	""	"moose22_c1"	"500"	"__DUMMY_ID__1695371__"	"__DUMMY_ID__442998__"	""
"moose22_c1500_20220909-160140-1-15"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230124"	"132844"	"t010"	"temporary>t010"	498.63059868137464	"asc"	"moose22_c1_500"	""	"moose22_c1"	"500"	"__DUMMY_ID__1695371__"	"__DUMMY_ID__442998__"	""
"moose22_c1500_20220909-160144-2-22"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	423.2921115114097	"desc"	"moose22_c1_500"	""	"moose22_c1"	"500"	"__DUMMY_ID__1695371__"	"__DUMMY_ID__442998__"	""
"moose22_c1500_20220909-160348-1-42"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230124"	"132844"	"t010"	"temporary>t010"	459.24923156477126	"desc"	"moose22_c1_500"	""	"moose22_c1"	"500"	"__DUMMY_ID__1695371__"	"__DUMMY_ID__442998__"	""
"moose22_c1500_20220909-160800-2-83"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	422.3879772898381	"desc"	"moose22_c1_500"	""	"moose22_c1"	"500"	"__DUMMY_ID__1695371__"	"__DUMMY_ID__442998__"	""
"moose22_c1500_20220909-160848-1-96"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	438.3741724080117	"desc"	"moose22_c1_500"	""	"moose22_c1"	"500"	"__DUMMY_ID__1695371__"	"__DUMMY_ID__442998__"	""
"moose22_c1500_20220909-161122-1-125"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	459.1852137559234	"asc"	"moose22_c1_500"	""	"moose22_c1"	"500"	"__DUMMY_ID__1695371__"	"__DUMMY_ID__442998__"	""
"moose22_c1500_20220909-161216-1-150"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230124"	"132521"	"t010"	"temporary>t010"	527.0771206677193	"asc"	"moose22_c1_500"	""	"moose22_c1"	"500"	"__DUMMY_ID__1695371__"	"__DUMMY_ID__442998__"	""
"moose22_c1500_20220909-161234-1-157"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230126"	"084359"	"t010"	"temporary>t010"	419.8312642362338	"asc"	"moose22_c1_500"	""	"moose22_c1"	"500"	"__DUMMY_ID__1695371__"	"__DUMMY_ID__442998__"	""
"moose22_c1500_20220909-161237-1-161"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230126"	"084359"	"t010"	"temporary>t010"	548.9688101772874	"asc"	"moose22_c1_500"	""	"moose22_c1"	"500"	"__DUMMY_ID__1695371__"	"__DUMMY_ID__442998__"	""
"moose22_c1500_20220909-161334-1-177"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230209"	"154741"	"true"	"not-living>detritus>true"	420.4543407213813	"asc"	"moose22_c1_500"	""	"moose22_c1"	"500"	"__DUMMY_ID__1695371__"	"__DUMMY_ID__442998__"	""
"moose22_c1500_20220909-161405-1-196"	""	""	""	""	""	""	""	"validated"	"Tristan Biard"	"tbiard@sb-roscoff.fr"	"20230124"	"140250"	"true"	"not-living>detritus>true"	467.08082277599726	"desc"	"moose22_c1_500"	""	"moose22_c1"	"500"	"__DUMMY_ID__1695371__"	"__DUMMY_ID__442998__"	""
"moose22_c1500_20220909-161437-1-200"	""	""	""	""	""	""	""	"validated"	"Tristan Biard"	"tbiard@sb-roscoff.fr"	"20230124"	"140250"	"true"	"not-living>detritus>true"	466.63202656825086	"mix"	"moose22_c1_500"	""	"moose22_c1"	"500"	"__DUMMY_ID__1695371__"	"__DUMMY_ID__442998__"	""
"moose22_c1500_20220909-161450-2-211"	""	""	""	""	""	""	""	"validated"	"Tristan Biard"	"tbiard@sb-roscoff.fr"	"20230124"	"140250"	"true"	"not-living>detritus>true"	443.2731105272204	"asc"	"moose22_c1_500"	""	"moose22_c1"	"500"	"__DUMMY_ID__1695371__"	"__DUMMY_ID__442998__"	""
"moose22_c1500_20220909-161545-1-219"	""	""	""	""	""	""	""	"validated"	"Tristan Biard"	"tbiard@sb-roscoff.fr"	"20230124"	"140250"	"true"	"not-living>detritus>true"	471.76078036042406	"asc"	"moose22_c1_500"	""	"moose22_c1"	"500"	"__DUMMY_ID__1695371__"	"__DUMMY_ID__442998__"	""
"moose22_c1500_20220909-161553-1-225"	""	""	""	""	""	""	""	"validated"	"Tristan Biard"	"tbiard@sb-roscoff.fr"	"20230124"	"140250"	"true"	"not-living>detritus>true"	467.87312100042465	"mix"	"moose22_c1_500"	""	"moose22_c1"	"500"	"__DUMMY_ID__1695371__"	"__DUMMY_ID__442998__"	""
"moose22_c1500_20220909-161614-1-232"	""	""	""	""	""	""	""	"validated"	"Tristan Biard"	"tbiard@sb-roscoff.fr"	"20230124"	"140517"	"true"	"not-living>detritus>true"	456.6051963227969	"asc"	"moose22_c1_500"	""	"moose22_c1"	"500"	"__DUMMY_ID__1695371__"	"__DUMMY_ID__442998__"	""
"moose22_c1500_20220909-161701-1-255"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	456.0068418324512	"desc"	"moose22_c1_500"	""	"moose22_c1"	"500"	"__DUMMY_ID__1695371__"	"__DUMMY_ID__442998__"	""
"moose22_c1500_20220909-162054-1-304"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	433.05678030229285	"mix"	"moose22_c1_500"	""	"moose22_c1"	"500"	"__DUMMY_ID__1695371__"	"__DUMMY_ID__442998__"	""
"moose22_c1500_20220909-162059-1-309"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230209"	"160353"	"t010"	"temporary>t010"	470.9793183427271	"asc"	"moose22_c1_500"	""	"moose22_c1"	"500"	"__DUMMY_ID__1695371__"	"__DUMMY_ID__442998__"	""
"moose22_c1500_20220909-162222-2-331"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	432.6661687709357	"asc"	"moose22_c1_500"	""	"moose22_c1"	"500"	"__DUMMY_ID__1695371__"	"__DUMMY_ID__442998__"	""
"moose22_c1500_20220909-162358-1-364"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230126"	"082409"	"dubious"	"not-living>detritus>dubious"	412.90655333142934	"desc"	"moose22_c1_500"	""	"moose22_c1"	"500"	"__DUMMY_ID__1695371__"	"__DUMMY_ID__442998__"	""
"moose22_c1500_20220909-162456-1-374"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230123"	"210109"	"true"	"not-living>detritus>true"	495.99924460928787	"desc"	"moose22_c1_500"	""	"moose22_c1"	"500"	"__DUMMY_ID__1695371__"	"__DUMMY_ID__442998__"	""
"moose22_c1500_20220909-162542-1-393"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230123"	"210109"	"true"	"not-living>detritus>true"	555.0373291025196	"desc"	"moose22_c1_500"	""	"moose22_c1"	"500"	"__DUMMY_ID__1695371__"	"__DUMMY_ID__442998__"	""
"moose22_c1500_20220909-162618-1-416"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	433.2739726878476	"asc"	"moose22_c1_500"	""	"moose22_c1"	"500"	"__DUMMY_ID__1695371__"	"__DUMMY_ID__442998__"	""
"moose22_c1500_20220909-162702-1-444"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230126"	"075817"	"true"	"not-living>detritus>true"	865.4907729412962	"asc"	"moose22_c1_500"	""	"moose22_c1"	"500"	"__DUMMY_ID__1695371__"	"__DUMMY_ID__442998__"	""
"moose22_c1500_20220909-162752-1-460"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230123"	"210109"	"true"	"not-living>detritus>true"	461.25986205467086	"desc"	"moose22_c1_500"	""	"moose22_c1"	"500"	"__DUMMY_ID__1695371__"	"__DUMMY_ID__442998__"	""
"moose22_c1500_20220909-170037-1-2"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230123"	"205854"	"t010"	"temporary>t010"	430.9855958040747	"asc"	"moose22_c1_500"	""	"moose22_c1"	"500"	"__DUMMY_ID__1695371__"	"__DUMMY_ID__442998__"	""
"moose22_c1500_20220909-170132-1-22"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230126"	"082416"	"t010"	"temporary>t010"	480.3392194536621	"mix"	"moose22_c1_500"	""	"moose22_c1"	"500"	"__DUMMY_ID__1695371__"	"__DUMMY_ID__442998__"	""
"moose22_c1500_20220909-170147-1-40"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230124"	"132432"	"dubious"	"not-living>detritus>dubious"	470.7879210654164	"mix"	"moose22_c1_500"	""	"moose22_c1"	"500"	"__DUMMY_ID__1695371__"	"__DUMMY_ID__442998__"	""
"moose22_c1500_20220909-170412-1-62"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230123"	"205854"	"t010"	"temporary>t010"	573.4105720356488	"desc"	"moose22_c1_500"	""	"moose22_c1"	"500"	"__DUMMY_ID__1695371__"	"__DUMMY_ID__442998__"	""
"moose22_c1500_20220909-170821-1-97"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230124"	"132432"	"true"	"not-living>detritus>true"	437.9027326680774	"desc"	"moose22_c1_500"	""	"moose22_c1"	"500"	"__DUMMY_ID__1695371__"	"__DUMMY_ID__442998__"	""
"moose22_c1500_20220909-171039-2-128"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230201"	"105927"	"true"	"not-living>detritus>true"	522.8344379334795	"desc"	"moose22_c1_500"	""	"moose22_c1"	"500"	"__DUMMY_ID__1695371__"	"__DUMMY_ID__442998__"	""
"moose22_c1500_20220909-171242-2-146"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230201"	"105927"	"true"	"not-living>detritus>true"	538.585838387712	"mix"	"moose22_c1_500"	""	"moose22_c1"	"500"	"__DUMMY_ID__1695371__"	"__DUMMY_ID__442998__"	""
"moose22_c1500_20220909-171345-1-172"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230201"	"105927"	"true"	"not-living>detritus>true"	612.8682144949717	"mix"	"moose22_c1_500"	""	"moose22_c1"	"500"	"__DUMMY_ID__1695371__"	"__DUMMY_ID__442998__"	""
"moose22_c1500_20220909-171425-1-188"	""	""	""	""	""	""	""	"validated"	"Tristan Biard"	"tbiard@sb-roscoff.fr"	"20230124"	"134358"	"Rhizaria"	"living>Eukaryota>Harosa>Rhizaria"	564.9482391962601	"asc"	"moose22_c1_500"	""	"moose22_c1"	"500"	"__DUMMY_ID__1695371__"	"__DUMMY_ID__442998__"	""
"moose22_c1500_20220909-171445-2-195"	""	""	""	""	""	""	""	"validated"	"Tristan Biard"	"tbiard@sb-roscoff.fr"	"20230124"	"134358"	"Rhizaria"	"living>Eukaryota>Harosa>Rhizaria"	492.1849313826747	"mix"	"moose22_c1_500"	""	"moose22_c1"	"500"	"__DUMMY_ID__1695371__"	"__DUMMY_ID__442998__"	""
"moose22_c1500_20220909-171559-2-214"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	535.3901660998894	"asc"	"moose22_c1_500"	""	"moose22_c1"	"500"	"__DUMMY_ID__1695371__"	"__DUMMY_ID__442998__"	""
"moose22_c1500_20220909-171637-1-222"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	467.81124131523757	"asc"	"moose22_c1_500"	""	"moose22_c1"	"500"	"__DUMMY_ID__1695371__"	"__DUMMY_ID__442998__"	""
"moose22_c1500_20220909-171738-1-240"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	432.6908159795036	"asc"	"moose22_c1_500"	""	"moose22_c1"	"500"	"__DUMMY_ID__1695371__"	"__DUMMY_ID__442998__"	""
"moose22_c1500_20220909-171953-1-269"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230123"	"205914"	"t010"	"temporary>t010"	499.6046243795497	"mix"	"moose22_c1_500"	""	"moose22_c1"	"500"	"__DUMMY_ID__1695371__"	"__DUMMY_ID__442998__"	""
"moose22_c1500_20220909-172132-1-292"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230123"	"205914"	"true"	"not-living>detritus>true"	481.9967448809501	"desc"	"moose22_c1_500"	""	"moose22_c1"	"500"	"__DUMMY_ID__1695371__"	"__DUMMY_ID__442998__"	""
"moose22_c1500_20220909-172159-1-299"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	455.6465199248277	"asc"	"moose22_c1_500"	""	"moose22_c1"	"500"	"__DUMMY_ID__1695371__"	"__DUMMY_ID__442998__"	""
"moose22_c1500_20220909-172259-1-326"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230209"	"160905"	"true"	"not-living>detritus>true"	483.64668393359113	"mix"	"moose22_c1_500"	""	"moose22_c1"	"500"	"__DUMMY_ID__1695371__"	"__DUMMY_ID__442998__"	""
"moose22_c1500_20220909-172309-2-343"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230126"	"101346"	"true"	"not-living>detritus>true"	629.8949506516503	"asc"	"moose22_c1_500"	""	"moose22_c1"	"500"	"__DUMMY_ID__1695371__"	"__DUMMY_ID__442998__"	""
"moose22_c1500_20220909-172313-1-348"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230124"	"132432"	"true"	"not-living>detritus>true"	718.2462010293466	"desc"	"moose22_c1_500"	""	"moose22_c1"	"500"	"__DUMMY_ID__1695371__"	"__DUMMY_ID__442998__"	""
"moose22_c1500_20220909-172318-2-358"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230210"	"082534"	"true"	"not-living>detritus>true"	536.4265570628614	"mix"	"moose22_c1_500"	""	"moose22_c1"	"500"	"__DUMMY_ID__1695371__"	"__DUMMY_ID__442998__"	""
"moose22_c1500_20220909-172323-1-366"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	483.5828223215997	"asc"	"moose22_c1_500"	""	"moose22_c1"	"500"	"__DUMMY_ID__1695371__"	"__DUMMY_ID__442998__"	""
"moose22_c1500_20220909-172346-1-385"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230124"	"132432"	"t010"	"temporary>t010"	469.83243068407353	"mix"	"moose22_c1_500"	""	"moose22_c1"	"500"	"__DUMMY_ID__1695371__"	"__DUMMY_ID__442998__"	""
"moose22_c1500_20220909-172345-1-383"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	462.35765464202854	"desc"	"moose22_c1_500"	""	"moose22_c1"	"500"	"__DUMMY_ID__1695371__"	"__DUMMY_ID__442998__"	""
"moose22_c1500_20220909-172630-1-435"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	456.4305966280956	"mix"	"moose22_c1_500"	""	"moose22_c1"	"500"	"__DUMMY_ID__1695371__"	"__DUMMY_ID__442998__"	""
"moose22_c1500_20220909-172732-1-443"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230124"	"132432"	"true"	"not-living>detritus>true"	678.9890322546007	"desc"	"moose22_c1_500"	""	"moose22_c1"	"500"	"__DUMMY_ID__1695371__"	"__DUMMY_ID__442998__"	""
"moose22_c1500_20220909-172828-1-458"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230210"	"083130"	"true"	"not-living>detritus>true"	471.6238799891298	"mix"	"moose22_c1_500"	""	"moose22_c1"	"500"	"__DUMMY_ID__1695371__"	"__DUMMY_ID__442998__"	""
"moose22_c1500_20220909-172853-1-471"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230209"	"154930"	"true"	"not-living>detritus>true"	424.3363840696825	"desc"	"moose22_c1_500"	""	"moose22_c1"	"500"	"__DUMMY_ID__1695371__"	"__DUMMY_ID__442998__"	""
"moose22_c1500_20220909-180103-1-11"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	487.1791872802517	"mix"	"moose22_c1_500"	""	"moose22_c1"	"500"	"__DUMMY_ID__1695371__"	"__DUMMY_ID__442998__"	""
"moose22_c1500_20220909-180226-2-24"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230126"	"101346"	"dubious"	"not-living>detritus>dubious"	606.5125054127651	"desc"	"moose22_c1_500"	""	"moose22_c1"	"500"	"__DUMMY_ID__1695371__"	"__DUMMY_ID__442998__"	""
"moose22_c1500_20220909-180231-2-31"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230126"	"075736"	"dubious"	"not-living>detritus>dubious"	616.0442189238174	"mix"	"moose22_c1_500"	""	"moose22_c1"	"500"	"__DUMMY_ID__1695371__"	"__DUMMY_ID__442998__"	""
"moose22_c1500_20220909-180402-1-70"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230209"	"155008"	"true"	"not-living>detritus>true"	430.2159737434465	"asc"	"moose22_c1_500"	""	"moose22_c1"	"500"	"__DUMMY_ID__1695371__"	"__DUMMY_ID__442998__"	""
"moose22_c1500_20220909-180620-1-106"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230126"	"075736"	"true"	"not-living>detritus>true"	527.3134227587301	"desc"	"moose22_c1_500"	""	"moose22_c1"	"500"	"__DUMMY_ID__1695371__"	"__DUMMY_ID__442998__"	""
"moose22_c1500_20220909-180642-1-115"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230206"	"101026"	"true"	"not-living>detritus>true"	642.3146910921213	"mix"	"moose22_c1_500"	""	"moose22_c1"	"500"	"__DUMMY_ID__1695371__"	"__DUMMY_ID__442998__"	""
"moose22_c1500_20220909-180743-1-126"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	437.5638979549036	"asc"	"moose22_c1_500"	""	"moose22_c1"	"500"	"__DUMMY_ID__1695371__"	"__DUMMY_ID__442998__"	""
"moose22_c1500_20220909-181019-1-160"	""	""	""	""	""	""	""	"validated"	"Manon Laget"	"manon.laget@univ-littoral.fr"	"20230126"	"075736"	"dubious"	"not-living>detritus>dubious"	487.296158509226	"asc"	"moose22_c1_500"	""	"moose22_c1"	"500"	"__DUMMY_ID__1695371__"	"__DUMMY_ID__442998__"	""
